unique_id,ward_id,disease_type,date,new_cases,rainfall_mm,humidity,temperature,citizen_reports,total_beds,occupied_beds,available_beds,icu_beds
Ward_001__Malaria,Ward_001,Malaria,2025-03-03,4,5.15,67.7,26.5,1,178,81,97,17
Ward_001__Malaria,Ward_001,Malaria,2025-03-10,3,11.12,61.8,28.0,3,178,82,96,17
Ward_001__Malaria,Ward_001,Malaria,2025-03-17,4,22.78,65.5,24.0,3,178,80,98,17
Ward_001__Malaria,Ward_001,Malaria,2025-03-24,3,21.36,60.6,24.6,1,178,85,93,17
Ward_001__Malaria,Ward_001,Malaria,2025-03-31,1,20.47,64.0,26.9,0,178,77,101,17
Ward_001__Malaria,Ward_001,Malaria,2025-04-07,4,14.11,59.5,22.9,1,178,82,96,17
Ward_001__Malaria,Ward_001,Malaria,2025-04-14,9,10.22,62.3,27.4,5,178,85,93,17
Ward_001__Malaria,Ward_001,Malaria,2025-04-21,1,15.57,63.1,24.6,2,178,79,99,17
Ward_001__Malaria,Ward_001,Malaria,2025-04-28,3,29.51,54.6,24.1,0,178,85,93,17
Ward_001__Malaria,Ward_001,Malaria,2025-05-05,3,1.61,55.3,26.1,0,178,81,97,17
Ward_001__Malaria,Ward_001,Malaria,2025-05-12,1,26.55,61.5,25.5,0,178,79,99,17
Ward_001__Malaria,Ward_001,Malaria,2025-05-19,4,27.58,60.1,26.6,2,178,80,98,17
Ward_001__Malaria,Ward_001,Malaria,2025-05-26,4,0.0,56.9,24.0,3,178,85,93,17
Ward_001__Malaria,Ward_001,Malaria,2025-06-02,2,110.64,81.4,28.8,0,178,87,91,17
Ward_001__Malaria,Ward_001,Malaria,2025-06-09,18,99.62,84.1,25.3,8,178,93,85,17
Ward_001__Malaria,Ward_001,Malaria,2025-06-16,11,94.19,84.5,24.9,4,178,100,78,17
Ward_001__Malaria,Ward_001,Malaria,2025-06-23,20,66.36,67.2,25.6,9,178,100,78,17
Ward_001__Malaria,Ward_001,Malaria,2025-06-30,5,56.17,70.1,26.0,2,178,85,93,17
Ward_001__Malaria,Ward_001,Malaria,2025-07-07,8,20.53,68.7,22.5,4,178,89,89,17
Ward_001__Malaria,Ward_001,Malaria,2025-07-14,4,98.23,85.4,24.5,3,178,104,74,17
Ward_001__Malaria,Ward_001,Malaria,2025-07-21,3,47.67,70.2,24.9,2,178,83,95,17
Ward_001__Malaria,Ward_001,Malaria,2025-07-28,6,106.88,87.3,23.8,4,178,89,89,17
Ward_001__Malaria,Ward_001,Malaria,2025-08-04,4,76.62,80.5,29.1,3,178,92,86,17
Ward_001__Malaria,Ward_001,Malaria,2025-08-11,8,30.67,71.5,24.2,2,178,87,91,17
Ward_001__Malaria,Ward_001,Malaria,2025-08-18,5,64.94,67.8,28.5,1,178,85,93,17
Ward_001__Malaria,Ward_001,Malaria,2025-08-25,4,59.63,67.9,22.5,0,178,90,88,17
Ward_001__Malaria,Ward_001,Malaria,2025-09-01,6,63.78,68.3,25.3,3,178,80,98,17
Ward_001__Malaria,Ward_001,Malaria,2025-09-08,5,53.97,73.4,24.9,3,178,89,89,17
Ward_001__Malaria,Ward_001,Malaria,2025-09-15,9,73.85,80.9,22.7,3,178,99,79,17
Ward_001__Malaria,Ward_001,Malaria,2025-09-22,16,84.08,74.9,25.7,12,178,104,74,17
Ward_001__Malaria,Ward_001,Malaria,2025-09-29,8,100.99,75.3,25.4,3,178,93,85,17
Ward_001__Malaria,Ward_001,Malaria,2025-10-06,5,11.83,64.5,26.5,1,178,82,96,17
Ward_001__Malaria,Ward_001,Malaria,2025-10-13,10,0.0,61.3,26.4,5,178,83,95,17
Ward_001__Malaria,Ward_001,Malaria,2025-10-20,4,10.67,68.1,27.6,3,178,78,100,17
Ward_001__Malaria,Ward_001,Malaria,2025-10-27,3,9.85,62.3,25.7,2,178,82,96,17
Ward_001__Influenza,Ward_001,Influenza,2023-01-02,10,19.76,59.7,25.6,6,178,81,97,17
Ward_001__Influenza,Ward_001,Influenza,2023-01-09,4,14.32,57.8,20.4,2,178,82,96,17
Ward_001__Influenza,Ward_001,Influenza,2023-01-16,6,15.36,57.4,21.0,4,178,83,95,17
Ward_001__Influenza,Ward_001,Influenza,2023-01-23,7,0.0,60.4,24.3,2,178,80,98,17
Ward_001__Influenza,Ward_001,Influenza,2023-01-30,7,6.89,63.0,21.3,2,178,80,98,17
Ward_001__Influenza,Ward_001,Influenza,2023-02-06,5,6.88,58.5,23.2,6,178,79,99,17
Ward_001__Influenza,Ward_001,Influenza,2023-02-13,2,11.89,57.5,23.6,1,178,76,102,17
Ward_001__Influenza,Ward_001,Influenza,2023-02-20,7,0.0,61.2,18.3,2,178,80,98,17
Ward_001__Influenza,Ward_001,Influenza,2023-02-27,3,0.0,62.3,19.9,1,178,80,98,17
Ward_001__Influenza,Ward_001,Influenza,2023-03-06,2,17.96,66.5,25.2,3,178,79,99,17
Ward_001__Influenza,Ward_001,Influenza,2023-03-13,4,0.43,55.8,23.1,2,178,83,95,17
Ward_001__Influenza,Ward_001,Influenza,2023-03-20,3,22.83,65.4,23.6,3,178,80,98,17
Ward_001__Influenza,Ward_001,Influenza,2023-03-27,4,13.79,64.8,24.9,1,178,85,93,17
Ward_001__Influenza,Ward_001,Influenza,2023-04-03,3,21.86,63.4,24.9,2,178,77,101,17
Ward_001__Influenza,Ward_001,Influenza,2023-04-10,6,6.09,57.3,24.0,2,178,82,96,17
Ward_001__Influenza,Ward_001,Influenza,2023-04-17,2,11.38,56.7,28.3,1,178,79,99,17
Ward_001__Influenza,Ward_001,Influenza,2023-04-24,3,2.44,60.5,25.6,1,178,81,97,17
Ward_001__Influenza,Ward_001,Influenza,2023-05-01,4,20.82,64.9,28.0,2,178,78,100,17
Ward_001__Influenza,Ward_001,Influenza,2023-05-08,7,18.82,56.1,25.6,7,178,81,97,17
Ward_001__Influenza,Ward_001,Influenza,2023-05-15,2,24.7,67.1,26.8,1,178,78,100,17
Ward_001__Influenza,Ward_001,Influenza,2023-05-22,5,10.52,56.4,27.0,4,178,77,101,17
Ward_001__Influenza,Ward_001,Influenza,2023-05-29,3,17.3,72.7,26.4,0,178,79,99,17
Ward_001__Influenza,Ward_001,Influenza,2023-06-05,32,92.88,79.5,28.4,18,178,98,80,17
Ward_001__Influenza,Ward_001,Influenza,2023-06-12,5,33.19,66.8,27.5,2,178,93,85,17
Ward_001__Influenza,Ward_001,Influenza,2023-06-19,6,89.53,76.7,24.6,6,178,91,87,17
Ward_001__Influenza,Ward_001,Influenza,2023-06-26,12,97.08,86.0,26.3,10,178,90,88,17
Ward_001__Influenza,Ward_001,Influenza,2023-07-03,5,115.45,81.8,31.0,3,178,85,93,17
Ward_001__Influenza,Ward_001,Influenza,2023-07-10,3,34.37,56.5,26.1,1,178,83,95,17
Ward_001__Influenza,Ward_001,Influenza,2023-07-17,6,122.89,80.3,25.9,2,178,92,86,17
Ward_001__Influenza,Ward_001,Influenza,2023-07-24,12,119.53,84.5,24.7,6,178,111,67,17
Ward_001__Influenza,Ward_001,Influenza,2023-07-31,12,106.64,87.8,23.4,3,178,86,92,17
Ward_001__Influenza,Ward_001,Influenza,2023-08-07,2,55.25,72.0,23.5,0,178,91,87,17
Ward_001__Influenza,Ward_001,Influenza,2023-08-14,4,56.31,73.1,26.4,2,178,88,90,17
Ward_001__Influenza,Ward_001,Influenza,2023-08-21,8,70.5,67.2,26.3,6,178,83,95,17
Ward_001__Influenza,Ward_001,Influenza,2023-08-28,3,108.27,83.6,26.9,1,178,82,96,17
Ward_001__Influenza,Ward_001,Influenza,2023-09-04,8,121.21,83.1,23.3,3,178,85,93,17
Ward_001__Influenza,Ward_001,Influenza,2023-09-11,8,46.31,72.5,23.4,3,178,101,77,17
Ward_001__Influenza,Ward_001,Influenza,2023-09-18,5,50.82,66.2,26.7,1,178,95,83,17
Ward_001__Influenza,Ward_001,Influenza,2023-09-25,12,87.79,78.2,25.9,13,178,92,86,17
Ward_001__Influenza,Ward_001,Influenza,2023-10-02,5,15.16,63.5,24.5,3,178,88,90,17
Ward_001__Influenza,Ward_001,Influenza,2023-10-09,4,10.51,60.6,25.5,2,178,80,98,17
Ward_001__Influenza,Ward_001,Influenza,2023-10-16,2,11.46,71.4,25.3,1,178,81,97,17
Ward_001__Influenza,Ward_001,Influenza,2023-10-23,2,3.68,54.2,29.9,2,178,77,101,17
Ward_001__Influenza,Ward_001,Influenza,2023-10-30,7,9.52,66.4,25.5,3,178,79,99,17
Ward_001__Influenza,Ward_001,Influenza,2023-11-06,3,0.0,56.0,26.3,1,178,77,101,17
Ward_001__Influenza,Ward_001,Influenza,2023-11-13,0,10.87,66.4,26.3,0,178,77,101,17
Ward_001__Influenza,Ward_001,Influenza,2023-11-20,7,7.56,59.8,22.7,6,178,81,97,17
Ward_001__Influenza,Ward_001,Influenza,2023-11-27,4,12.26,54.6,28.7,4,178,82,96,17
Ward_001__Influenza,Ward_001,Influenza,2023-12-04,3,8.77,61.9,17.9,3,178,81,97,17
Ward_001__Influenza,Ward_001,Influenza,2023-12-11,6,6.22,62.4,23.1,6,178,82,96,17
Ward_001__Influenza,Ward_001,Influenza,2023-12-18,3,2.35,54.9,22.9,1,178,81,97,17
Ward_001__Influenza,Ward_001,Influenza,2023-12-25,9,0.0,57.0,19.1,4,178,80,98,17
Ward_001__Influenza,Ward_001,Influenza,2024-01-01,6,14.91,60.8,20.3,2,178,81,97,17
Ward_001__Influenza,Ward_001,Influenza,2024-01-08,7,19.61,61.0,18.5,6,178,82,96,17
Ward_001__Influenza,Ward_001,Influenza,2024-01-15,10,9.55,61.8,20.8,7,178,82,96,17
Ward_001__Influenza,Ward_001,Influenza,2024-01-22,5,7.87,62.4,22.9,2,178,84,94,17
Ward_001__Influenza,Ward_001,Influenza,2024-01-29,8,0.0,62.0,22.4,2,178,84,94,17
Ward_001__Influenza,Ward_001,Influenza,2024-02-05,5,5.74,52.4,19.9,2,178,84,94,17
Ward_001__Influenza,Ward_001,Influenza,2024-02-12,4,1.84,64.8,21.7,1,178,81,97,17
Ward_001__Influenza,Ward_001,Influenza,2024-02-19,8,0.0,60.7,22.2,2,178,80,98,17
Ward_001__Influenza,Ward_001,Influenza,2024-02-26,6,23.35,67.1,23.1,4,178,80,98,17
Ward_001__Influenza,Ward_001,Influenza,2024-03-04,2,0.0,61.0,27.2,1,178,80,98,17
Ward_001__Influenza,Ward_001,Influenza,2024-03-11,3,0.0,65.6,28.5,1,178,77,101,17
Ward_001__Influenza,Ward_001,Influenza,2024-03-18,4,19.33,63.2,27.9,3,178,77,101,17
Ward_001__Influenza,Ward_001,Influenza,2024-03-25,3,0.26,62.8,27.4,1,178,83,95,17
Ward_001__Influenza,Ward_001,Influenza,2024-04-01,1,21.33,61.8,25.0,0,178,77,101,17
Ward_001__Influenza,Ward_001,Influenza,2024-04-08,3,7.8,58.9,28.0,3,178,76,102,17
Ward_001__Influenza,Ward_001,Influenza,2024-04-15,5,4.69,56.6,25.3,2,178,80,98,17
Ward_001__Influenza,Ward_001,Influenza,2024-04-22,3,23.08,68.8,27.0,1,178,78,100,17
Ward_001__Influenza,Ward_001,Influenza,2024-04-29,4,1.87,56.1,27.1,3,178,80,98,17
Ward_001__Influenza,Ward_001,Influenza,2024-05-06,6,3.49,63.1,24.2,3,178,79,99,17
Ward_001__Influenza,Ward_001,Influenza,2024-05-13,6,10.18,65.5,26.5,1,178,80,98,17
Ward_001__Influenza,Ward_001,Influenza,2024-05-20,4,19.1,58.1,27.1,4,178,80,98,17
Ward_001__Influenza,Ward_001,Influenza,2024-05-27,7,17.23,69.5,26.5,4,178,79,99,17
Ward_001__Influenza,Ward_001,Influenza,2024-06-03,7,63.72,63.6,24.8,5,178,84,94,17
Ward_001__Influenza,Ward_001,Influenza,2024-06-10,20,109.12,83.2,25.4,6,178,91,87,17
Ward_001__Influenza,Ward_001,Influenza,2024-06-17,8,119.1,82.8,25.7,2,178,100,78,17
Ward_001__Influenza,Ward_001,Influenza,2024-06-24,14,78.65,78.4,26.6,6,178,94,84,17
Ward_001__Influenza,Ward_001,Influenza,2024-07-01,10,110.13,79.7,23.8,4,178,90,88,17
Ward_001__Influenza,Ward_001,Influenza,2024-07-08,7,58.32,67.3,28.3,0,178,83,95,17
Ward_001__Influenza,Ward_001,Influenza,2024-07-15,21,79.85,81.7,20.3,15,178,100,78,17
Ward_001__Influenza,Ward_001,Influenza,2024-07-22,4,79.82,73.5,23.9,1,178,94,84,17
Ward_001__Influenza,Ward_001,Influenza,2024-07-29,5,73.46,76.0,27.1,3,178,86,92,17
Ward_001__Influenza,Ward_001,Influenza,2024-08-05,8,58.4,71.0,28.5,1,178,85,93,17
Ward_001__Influenza,Ward_001,Influenza,2024-08-12,25,108.67,80.3,24.1,13,178,100,78,17
Ward_001__Influenza,Ward_001,Influenza,2024-08-19,5,52.21,75.1,27.5,4,178,82,96,17
Ward_001__Influenza,Ward_001,Influenza,2024-08-26,4,55.35,63.9,25.0,0,178,90,88,17
Ward_001__Influenza,Ward_001,Influenza,2024-09-02,7,106.42,80.3,25.6,6,178,89,89,17
Ward_001__Influenza,Ward_001,Influenza,2024-09-09,5,67.75,75.6,26.7,0,178,83,95,17
Ward_001__Influenza,Ward_001,Influenza,2024-09-16,32,98.63,84.8,27.0,20,178,110,68,17
Ward_001__Influenza,Ward_001,Influenza,2024-09-23,7,86.07,74.0,23.9,1,178,90,88,17
Ward_001__Influenza,Ward_001,Influenza,2024-09-30,4,82.73,79.7,26.8,3,178,84,94,17
Ward_001__Influenza,Ward_001,Influenza,2024-10-07,5,1.96,60.5,25.7,4,178,86,92,17
Ward_001__Influenza,Ward_001,Influenza,2024-10-14,3,0.0,59.4,24.0,1,178,82,96,17
Ward_001__Influenza,Ward_001,Influenza,2024-10-21,3,2.7,67.2,26.8,3,178,80,98,17
Ward_001__Influenza,Ward_001,Influenza,2024-10-28,3,27.04,67.3,26.1,1,178,77,101,17
Ward_001__Influenza,Ward_001,Influenza,2024-11-04,4,17.72,61.2,25.5,2,178,82,96,17
Ward_001__Influenza,Ward_001,Influenza,2024-11-11,8,8.9,61.5,22.8,4,178,80,98,17
Ward_001__Influenza,Ward_001,Influenza,2024-11-18,1,0.0,67.9,27.1,0,178,77,101,17
Ward_001__Influenza,Ward_001,Influenza,2024-11-25,3,14.22,60.1,25.9,3,178,79,99,17
Ward_001__Influenza,Ward_001,Influenza,2024-12-02,7,7.1,70.1,22.8,5,178,79,99,17
Ward_001__Influenza,Ward_001,Influenza,2024-12-09,7,8.32,61.3,20.3,5,178,83,95,17
Ward_001__Influenza,Ward_001,Influenza,2024-12-16,6,16.02,62.8,19.6,2,178,80,98,17
Ward_001__Influenza,Ward_001,Influenza,2024-12-23,5,16.4,69.4,19.2,1,178,80,98,17
Ward_001__Influenza,Ward_001,Influenza,2024-12-30,3,5.69,61.0,20.9,1,178,83,95,17
Ward_001__Influenza,Ward_001,Influenza,2025-01-06,10,13.45,54.1,21.3,3,178,87,91,17
Ward_001__Influenza,Ward_001,Influenza,2025-01-13,4,11.29,68.6,20.2,2,178,80,98,17
Ward_001__Influenza,Ward_001,Influenza,2025-01-20,5,9.11,63.4,20.8,2,178,81,97,17
Ward_001__Influenza,Ward_001,Influenza,2025-01-27,5,0.0,60.6,19.3,6,178,82,96,17
Ward_001__Influenza,Ward_001,Influenza,2025-02-03,13,16.89,67.0,20.4,4,178,87,91,17
Ward_001__Influenza,Ward_001,Influenza,2025-02-10,5,5.37,55.7,23.1,2,178,83,95,17
Ward_001__Influenza,Ward_001,Influenza,2025-02-17,8,7.37,67.6,17.7,3,178,82,96,17
Ward_001__Influenza,Ward_001,Influenza,2025-02-24,8,5.09,70.6,19.7,5,178,83,95,17
Ward_001__Influenza,Ward_001,Influenza,2025-03-03,5,26.13,67.7,26.9,0,178,81,97,17
Ward_001__Influenza,Ward_001,Influenza,2025-03-10,8,10.68,52.5,22.1,3,178,82,96,17
Ward_001__Influenza,Ward_001,Influenza,2025-03-17,5,15.33,65.2,23.5,1,178,80,98,17
Ward_001__Influenza,Ward_001,Influenza,2025-03-24,8,25.16,66.6,27.0,7,178,85,93,17
Ward_001__Influenza,Ward_001,Influenza,2025-03-31,1,14.53,64.4,30.2,0,178,77,101,17
Ward_001__Influenza,Ward_001,Influenza,2025-04-07,6,7.05,58.6,24.9,2,178,82,96,17
Ward_001__Influenza,Ward_001,Influenza,2025-04-14,5,3.86,57.2,28.9,0,178,85,93,17
Ward_001__Influenza,Ward_001,Influenza,2025-04-21,6,27.86,68.0,25.7,4,178,79,99,17
Ward_001__Influenza,Ward_001,Influenza,2025-04-28,10,7.39,58.3,26.3,7,178,85,93,17
Ward_001__Influenza,Ward_001,Influenza,2025-05-05,5,22.08,72.6,26.5,3,178,81,97,17
Ward_001__Influenza,Ward_001,Influenza,2025-05-12,4,7.09,56.4,27.6,5,178,79,99,17
Ward_001__Influenza,Ward_001,Influenza,2025-05-19,4,4.53,52.4,26.9,0,178,80,98,17
Ward_001__Influenza,Ward_001,Influenza,2025-05-26,9,17.89,59.6,27.3,3,178,85,93,17
Ward_001__Influenza,Ward_001,Influenza,2025-06-02,10,49.14,66.2,26.0,5,178,87,91,17
Ward_001__Influenza,Ward_001,Influenza,2025-06-09,6,82.24,77.6,27.9,3,178,93,85,17
Ward_001__Influenza,Ward_001,Influenza,2025-06-16,9,85.54,80.4,25.6,6,178,100,78,17
Ward_001__Influenza,Ward_001,Influenza,2025-06-23,7,88.58,87.2,22.0,2,178,100,78,17
Ward_001__Influenza,Ward_001,Influenza,2025-06-30,8,98.95,84.6,29.5,7,178,85,93,17
Ward_001__Influenza,Ward_001,Influenza,2025-07-07,7,131.39,83.4,23.0,4,178,89,89,17
Ward_001__Influenza,Ward_001,Influenza,2025-07-14,14,119.32,77.9,26.1,8,178,104,74,17
Ward_001__Influenza,Ward_001,Influenza,2025-07-21,6,104.56,74.2,27.4,3,178,83,95,17
Ward_001__Influenza,Ward_001,Influenza,2025-07-28,9,67.27,78.6,27.2,6,178,89,89,17
Ward_001__Influenza,Ward_001,Influenza,2025-08-04,21,104.22,79.6,28.2,11,178,92,86,17
Ward_001__Influenza,Ward_001,Influenza,2025-08-11,4,90.15,78.4,25.0,0,178,87,91,17
Ward_001__Influenza,Ward_001,Influenza,2025-08-18,6,50.17,76.3,28.0,7,178,85,93,17
Ward_001__Influenza,Ward_001,Influenza,2025-08-25,7,146.93,87.3,25.2,3,178,90,88,17
Ward_001__Influenza,Ward_001,Influenza,2025-09-01,3,115.17,83.7,24.9,0,178,80,98,17
Ward_001__Influenza,Ward_001,Influenza,2025-09-08,8,107.11,73.7,27.4,3,178,89,89,17
Ward_001__Influenza,Ward_001,Influenza,2025-09-15,8,132.25,89.3,21.6,2,178,99,79,17
Ward_001__Influenza,Ward_001,Influenza,2025-09-22,5,86.96,80.1,27.1,4,178,104,74,17
Ward_001__Influenza,Ward_001,Influenza,2025-09-29,9,78.35,71.3,25.5,6,178,93,85,17
Ward_001__Influenza,Ward_001,Influenza,2025-10-06,5,24.17,58.4,24.8,1,178,82,96,17
Ward_001__Influenza,Ward_001,Influenza,2025-10-13,3,0.0,55.7,28.5,2,178,83,95,17
Ward_001__Influenza,Ward_001,Influenza,2025-10-20,5,19.85,74.6,25.5,2,178,78,100,17
Ward_001__Influenza,Ward_001,Influenza,2025-10-27,7,25.0,66.8,28.0,3,178,82,96,17
Ward_001__Cholera,Ward_001,Cholera,2023-01-02,2,22.01,59.8,21.1,3,178,81,97,17
Ward_001__Cholera,Ward_001,Cholera,2023-01-09,2,0.0,63.4,21.8,0,178,82,96,17
Ward_001__Cholera,Ward_001,Cholera,2023-01-16,2,4.69,51.1,23.3,1,178,83,95,17
Ward_001__Cholera,Ward_001,Cholera,2023-01-23,1,6.46,58.0,22.5,0,178,80,98,17
Ward_001__Cholera,Ward_001,Cholera,2023-01-30,1,16.52,55.0,19.6,0,178,80,98,17
Ward_001__Cholera,Ward_001,Cholera,2023-02-06,2,13.42,65.7,21.6,0,178,79,99,17
Ward_001__Cholera,Ward_001,Cholera,2023-02-13,0,29.98,63.7,22.6,0,178,76,102,17
Ward_001__Cholera,Ward_001,Cholera,2023-02-20,2,1.02,60.7,25.1,2,178,80,98,17
Ward_001__Cholera,Ward_001,Cholera,2023-02-27,2,11.84,64.1,21.8,1,178,80,98,17
Ward_001__Cholera,Ward_001,Cholera,2023-03-06,2,22.59,61.8,27.3,1,178,79,99,17
Ward_001__Cholera,Ward_001,Cholera,2023-03-13,1,15.71,64.6,24.6,0,178,83,95,17
Ward_001__Cholera,Ward_001,Cholera,2023-03-20,3,26.34,64.1,26.7,1,178,80,98,17
Ward_001__Cholera,Ward_001,Cholera,2023-03-27,5,23.02,61.6,27.6,3,178,85,93,17
Ward_001__Cholera,Ward_001,Cholera,2023-04-03,0,9.26,65.1,27.2,0,178,77,101,17
Ward_001__Cholera,Ward_001,Cholera,2023-04-10,2,10.18,53.3,25.5,1,178,82,96,17
Ward_001__Cholera,Ward_001,Cholera,2023-04-17,2,7.22,58.9,22.6,1,178,79,99,17
Ward_001__Cholera,Ward_001,Cholera,2023-04-24,1,14.35,62.0,26.1,0,178,81,97,17
Ward_001__Cholera,Ward_001,Cholera,2023-05-01,2,27.88,65.5,26.4,0,178,78,100,17
Ward_001__Cholera,Ward_001,Cholera,2023-05-08,4,14.87,56.5,27.8,2,178,81,97,17
Ward_001__Cholera,Ward_001,Cholera,2023-05-15,0,14.1,58.4,27.4,0,178,78,100,17
Ward_001__Cholera,Ward_001,Cholera,2023-05-22,0,10.89,56.7,23.6,0,178,77,101,17
Ward_001__Cholera,Ward_001,Cholera,2023-05-29,1,10.25,69.6,25.9,1,178,79,99,17
Ward_001__Cholera,Ward_001,Cholera,2023-06-05,3,47.22,71.0,26.4,1,178,98,80,17
Ward_001__Cholera,Ward_001,Cholera,2023-06-12,18,102.68,93.3,24.0,11,178,93,85,17
Ward_001__Cholera,Ward_001,Cholera,2023-06-19,4,122.79,93.4,23.6,1,178,91,87,17
Ward_001__Cholera,Ward_001,Cholera,2023-06-26,8,77.5,73.5,26.5,6,178,90,88,17
Ward_001__Cholera,Ward_001,Cholera,2023-07-03,5,47.13,70.3,28.7,1,178,85,93,17
Ward_001__Cholera,Ward_001,Cholera,2023-07-10,2,58.42,78.0,25.0,1,178,83,95,17
Ward_001__Cholera,Ward_001,Cholera,2023-07-17,2,119.49,85.3,26.3,0,178,92,86,17
Ward_001__Cholera,Ward_001,Cholera,2023-07-24,24,80.44,76.0,25.6,8,178,111,67,17
Ward_001__Cholera,Ward_001,Cholera,2023-07-31,2,89.23,78.2,25.4,1,178,86,92,17
Ward_001__Cholera,Ward_001,Cholera,2023-08-07,7,54.8,64.3,29.3,2,178,91,87,17
Ward_001__Cholera,Ward_001,Cholera,2023-08-14,4,75.16,79.7,25.7,3,178,88,90,17
Ward_001__Cholera,Ward_001,Cholera,2023-08-21,3,113.14,83.0,27.2,3,178,83,95,17
Ward_001__Cholera,Ward_001,Cholera,2023-08-28,3,48.74,77.2,23.8,1,178,82,96,17
Ward_001__Cholera,Ward_001,Cholera,2023-09-04,3,115.97,78.5,26.5,0,178,85,93,17
Ward_001__Cholera,Ward_001,Cholera,2023-09-11,34,98.56,73.8,27.4,15,178,101,77,17
Ward_001__Cholera,Ward_001,Cholera,2023-09-18,6,101.92,79.7,27.2,1,178,95,83,17
Ward_001__Cholera,Ward_001,Cholera,2023-09-25,8,156.17,93.8,24.7,6,178,92,86,17
Ward_001__Cholera,Ward_001,Cholera,2023-10-02,6,3.73,61.0,24.4,2,178,88,90,17
Ward_001__Cholera,Ward_001,Cholera,2023-10-09,0,20.16,55.2,26.6,0,178,80,98,17
Ward_001__Cholera,Ward_001,Cholera,2023-10-16,1,15.84,66.5,29.5,0,178,81,97,17
Ward_001__Cholera,Ward_001,Cholera,2023-10-23,2,6.88,53.9,21.8,1,178,77,101,17
Ward_001__Cholera,Ward_001,Cholera,2023-10-30,2,6.02,56.7,29.1,0,178,79,99,17
Ward_001__Cholera,Ward_001,Cholera,2023-11-06,1,12.37,56.3,27.9,0,178,77,101,17
Ward_001__Cholera,Ward_001,Cholera,2023-11-13,1,1.25,57.0,25.2,0,178,77,101,17
Ward_001__Cholera,Ward_001,Cholera,2023-11-20,1,5.26,63.5,29.5,0,178,81,97,17
Ward_001__Cholera,Ward_001,Cholera,2023-11-27,4,0.0,63.4,23.0,1,178,82,96,17
Ward_001__Cholera,Ward_001,Cholera,2023-12-04,3,14.56,56.0,18.1,2,178,81,97,17
Ward_001__Cholera,Ward_001,Cholera,2023-12-11,1,15.76,62.8,16.0,1,178,82,96,17
Ward_001__Cholera,Ward_001,Cholera,2023-12-18,2,0.91,59.3,15.2,3,178,81,97,17
Ward_001__Cholera,Ward_001,Cholera,2023-12-25,0,0.0,65.4,21.4,0,178,80,98,17
Ward_001__Cholera,Ward_001,Cholera,2024-01-01,1,9.24,64.4,25.0,0,178,81,97,17
Ward_001__Cholera,Ward_001,Cholera,2024-01-08,4,15.56,54.4,19.3,0,178,82,96,17
Ward_001__Cholera,Ward_001,Cholera,2024-01-15,1,21.46,59.5,19.4,0,178,82,96,17
Ward_001__Cholera,Ward_001,Cholera,2024-01-22,3,34.53,62.7,23.6,1,178,84,94,17
Ward_001__Cholera,Ward_001,Cholera,2024-01-29,4,5.64,67.3,21.0,1,178,84,94,17
Ward_001__Cholera,Ward_001,Cholera,2024-02-05,4,11.22,58.7,22.6,2,178,84,94,17
Ward_001__Cholera,Ward_001,Cholera,2024-02-12,2,3.4,67.5,21.3,1,178,81,97,17
Ward_001__Cholera,Ward_001,Cholera,2024-02-19,1,7.24,55.6,21.3,0,178,80,98,17
Ward_001__Cholera,Ward_001,Cholera,2024-02-26,2,26.34,66.5,22.0,0,178,80,98,17
Ward_001__Cholera,Ward_001,Cholera,2024-03-04,1,27.9,73.5,24.9,0,178,80,98,17
Ward_001__Cholera,Ward_001,Cholera,2024-03-11,0,17.76,68.2,23.6,0,178,77,101,17
Ward_001__Cholera,Ward_001,Cholera,2024-03-18,2,10.92,57.1,27.1,0,178,77,101,17
Ward_001__Cholera,Ward_001,Cholera,2024-03-25,4,0.0,50.5,24.9,1,178,83,95,17
Ward_001__Cholera,Ward_001,Cholera,2024-04-01,4,28.4,64.9,27.9,2,178,77,101,17
Ward_001__Cholera,Ward_001,Cholera,2024-04-08,1,11.04,52.4,24.8,0,178,76,102,17
Ward_001__Cholera,Ward_001,Cholera,2024-04-15,1,21.03,61.1,24.0,0,178,80,98,17
Ward_001__Cholera,Ward_001,Cholera,2024-04-22,2,20.65,68.9,28.4,2,178,78,100,17
Ward_001__Cholera,Ward_001,Cholera,2024-04-29,3,0.0,66.9,28.0,3,178,80,98,17
Ward_001__Cholera,Ward_001,Cholera,2024-05-06,0,14.01,61.0,30.8,0,178,79,99,17
Ward_001__Cholera,Ward_001,Cholera,2024-05-13,0,8.8,66.1,25.0,1,178,80,98,17
Ward_001__Cholera,Ward_001,Cholera,2024-05-20,2,16.01,59.0,29.5,3,178,80,98,17
Ward_001__Cholera,Ward_001,Cholera,2024-05-27,0,23.99,70.9,26.3,0,178,79,99,17
Ward_001__Cholera,Ward_001,Cholera,2024-06-03,1,64.5,74.2,25.9,2,178,84,94,17
Ward_001__Cholera,Ward_001,Cholera,2024-06-10,1,71.58,74.7,27.5,1,178,91,87,17
Ward_001__Cholera,Ward_001,Cholera,2024-06-17,15,98.8,82.9,23.8,7,178,100,78,17
Ward_001__Cholera,Ward_001,Cholera,2024-06-24,5,62.88,64.9,25.1,4,178,94,84,17
Ward_001__Cholera,Ward_001,Cholera,2024-07-01,3,58.15,71.8,29.6,0,178,90,88,17
