unique_id,taluka,disease,date,confirmed_cases,true_cases,taluka_true_cases,taluka_confirmed_cases,population,vacancy_rate,lab_capacity,public_reporting_rate,private_reporting_rate,private_ari_reports,private_fever_reports,antimalarial_sales,rifampicin_sales,taluka_antimalarial_sales,taluka_rifampicin_sales,rainfall_mm,humidity,temperature,mobility_index,pharma_scale,total_beds,occupied_beds,available_beds
Taluka_001__Influenza,Taluka_001,Influenza,2023-08-07,1,2,39,7,171958,0.274,0.48,0.372,0.084,0,2,42,4,180,17,179.22272222167553,73.85608883802911,28.031534469372897,1.115,1.96,343,143,200
Taluka_001__Cholera,Taluka_001,Cholera,2023-08-07,0,2,39,7,171958,0.274,0.48,0.438,0.084,1,0,44,4,180,17,179.22272222167553,73.85608883802911,28.031534469372897,1.115,1.96,343,143,200
Taluka_001__Dengue,Taluka_001,Dengue,2023-08-14,0,4,18,3,171958,0.274,0.514,0.381,0.059,1,2,49,3,200,15,195.65551398201356,77.14645915449469,26.862089976248566,0.828,1.96,343,130,213
Taluka_001__Malaria,Taluka_001,Malaria,2023-08-14,0,5,18,3,171958,0.274,0.514,0.417,0.059,3,2,50,5,200,15,195.65551398201356,77.14645915449469,26.862089976248566,0.828,1.96,343,130,213
Taluka_001__Influenza,Taluka_001,Influenza,2023-08-14,2,2,18,3,171958,0.274,0.514,0.372,0.059,1,1,49,3,200,15,195.65551398201356,77.14645915449469,26.862089976248566,0.828,1.96,343,130,213
Taluka_001__Cholera,Taluka_001,Cholera,2023-08-14,1,7,18,3,171958,0.274,0.514,0.392,0.059,0,6,52,4,200,15,195.65551398201356,77.14645915449469,26.862089976248566,0.828,1.96,343,130,213
Taluka_001__Dengue,Taluka_001,Dengue,2023-08-21,8,27,40,10,171958,0.274,0.519,0.39,0.078,11,13,45,8,159,25,132.3220215801641,69.58200986041156,27.807380823735322,0.949,1.96,343,144,199
Taluka_001__Malaria,Taluka_001,Malaria,2023-08-21,1,9,40,10,171958,0.274,0.519,0.403,0.078,2,2,39,5,159,25,132.3220215801641,69.58200986041156,27.807380823735322,0.949,1.96,343,144,199
Taluka_001__Influenza,Taluka_001,Influenza,2023-08-21,1,2,40,10,171958,0.274,0.519,0.472,0.078,0,3,38,6,159,25,132.3220215801641,69.58200986041156,27.807380823735322,0.949,1.96,343,144,199
Taluka_001__Cholera,Taluka_001,Cholera,2023-08-21,0,2,40,10,171958,0.274,0.519,0.461,0.078,0,0,37,6,159,25,132.3220215801641,69.58200986041156,27.807380823735322,0.949,1.96,343,144,199
Taluka_001__Dengue,Taluka_001,Dengue,2023-08-28,4,20,41,12,171958,0.274,0.569,0.477,0.045,5,11,47,8,183,24,163.87013707199762,84.88594286601298,24.852249447724404,1.05,1.96,343,144,199
Taluka_001__Malaria,Taluka_001,Malaria,2023-08-28,4,11,41,12,171958,0.274,0.569,0.426,0.045,2,3,44,7,183,24,163.87013707199762,84.88594286601298,24.852249447724404,1.05,1.96,343,144,199
Taluka_001__Influenza,Taluka_001,Influenza,2023-08-28,3,8,41,12,171958,0.274,0.569,0.445,0.045,7,4,47,4,183,24,163.87013707199762,84.88594286601298,24.852249447724404,1.05,1.96,343,144,199
Taluka_001__Cholera,Taluka_001,Cholera,2023-08-28,1,2,41,12,171958,0.274,0.569,0.383,0.045,1,1,45,5,183,24,163.87013707199762,84.88594286601298,24.852249447724404,1.05,1.96,343,144,199
Taluka_001__Dengue,Taluka_001,Dengue,2023-09-04,9,29,38,12,171958,0.274,0.535,0.394,0.029,7,14,44,10,148,32,119.8596803196584,65.13244020241208,29.9492481156177,0.954,1.96,343,142,201
Taluka_001__Malaria,Taluka_001,Malaria,2023-09-04,2,3,38,12,171958,0.274,0.535,0.506,0.029,0,1,32,7,148,32,119.8596803196584,65.13244020241208,29.9492481156177,0.954,1.96,343,142,201
Taluka_001__Influenza,Taluka_001,Influenza,2023-09-04,1,4,38,12,171958,0.274,0.535,0.462,0.029,4,1,37,7,148,32,119.8596803196584,65.13244020241208,29.9492481156177,0.954,1.96,343,142,201
Taluka_001__Cholera,Taluka_001,Cholera,2023-09-04,0,2,38,12,171958,0.274,0.535,0.433,0.029,0,2,35,8,148,32,119.8596803196584,65.13244020241208,29.9492481156177,0.954,1.96,343,142,201
Taluka_001__Dengue,Taluka_001,Dengue,2023-09-11,4,13,40,14,171958,0.274,0.547,0.43,0.097,1,9,38,7,157,28,143.64086226239505,82.91137079101699,28.067378924782986,1.115,1.96,343,144,199
Taluka_001__Malaria,Taluka_001,Malaria,2023-09-11,4,11,40,14,171958,0.274,0.547,0.353,0.097,1,1,40,7,157,28,143.64086226239505,82.91137079101699,28.067378924782986,1.115,1.96,343,144,199
Taluka_001__Influenza,Taluka_001,Influenza,2023-09-11,2,5,40,14,171958,0.274,0.547,0.426,0.097,3,1,38,6,157,28,143.64086226239505,82.91137079101699,28.067378924782986,1.115,1.96,343,144,199
Taluka_001__Cholera,Taluka_001,Cholera,2023-09-11,4,11,40,14,171958,0.274,0.547,0.418,0.097,6,6,41,8,157,28,143.64086226239505,82.91137079101699,28.067378924782986,1.115,1.96,343,144,199
Taluka_001__Dengue,Taluka_001,Dengue,2023-09-18,2,12,43,13,171958,0.274,0.55,0.405,0.1,2,8,48,9,188,33,165.50824810859112,77.43650601037538,25.35255906886285,1.19,1.96,343,145,198
Taluka_001__Malaria,Taluka_001,Malaria,2023-09-18,4,8,43,13,171958,0.274,0.55,0.474,0.1,0,2,46,6,188,33,165.50824810859112,77.43650601037538,25.35255906886285,1.19,1.96,343,145,198
Taluka_001__Influenza,Taluka_001,Influenza,2023-09-18,7,21,43,13,171958,0.274,0.55,0.426,0.1,12,7,49,10,188,33,165.50824810859112,77.43650601037538,25.35255906886285,1.19,1.96,343,145,198
Taluka_001__Cholera,Taluka_001,Cholera,2023-09-18,0,2,43,13,171958,0.274,0.55,0.482,0.1,1,0,45,8,188,33,165.50824810859112,77.43650601037538,25.35255906886285,1.19,1.96,343,145,198
Taluka_001__Dengue,Taluka_001,Dengue,2023-09-25,3,18,37,8,171958,0.274,0.554,0.403,0.006,3,9,52,4,191,17,169.43128767288616,70.82364256086552,29.040648316351348,1.179,1.96,343,142,201
Taluka_001__Malaria,Taluka_001,Malaria,2023-09-25,2,8,37,8,171958,0.274,0.554,0.442,0.006,2,4,45,5,191,17,169.43128767288616,70.82364256086552,29.040648316351348,1.179,1.96,343,142,201
Taluka_001__Influenza,Taluka_001,Influenza,2023-09-25,1,6,37,8,171958,0.274,0.554,0.49,0.006,6,5,48,5,191,17,169.43128767288616,70.82364256086552,29.040648316351348,1.179,1.96,343,142,201
Taluka_001__Cholera,Taluka_001,Cholera,2023-09-25,2,5,37,8,171958,0.274,0.554,0.485,0.006,0,3,46,3,191,17,169.43128767288616,70.82364256086552,29.040648316351348,1.179,1.96,343,142,201
Taluka_001__Dengue,Taluka_001,Dengue,2023-10-02,4,11,27,8,171958,0.274,0.551,0.38,0.052,3,4,27,6,100,24,64.83018556785484,69.70199566836835,32.457669549899165,1.006,1.96,343,136,207
Taluka_001__Malaria,Taluka_001,Malaria,2023-10-02,3,8,27,8,171958,0.274,0.551,0.385,0.052,1,2,26,5,100,24,64.83018556785484,69.70199566836835,32.457669549899165,1.006,1.96,343,136,207
Taluka_001__Influenza,Taluka_001,Influenza,2023-10-02,1,6,27,8,171958,0.274,0.551,0.387,0.052,3,2,26,6,100,24,64.83018556785484,69.70199566836835,32.457669549899165,1.006,1.96,343,136,207
Taluka_001__Cholera,Taluka_001,Cholera,2023-10-02,0,2,27,8,171958,0.274,0.551,0.388,0.052,0,0,21,7,100,24,64.83018556785484,69.70199566836835,32.457669549899165,1.006,1.96,343,136,207
Taluka_001__Dengue,Taluka_001,Dengue,2023-10-09,2,7,17,6,171958,0.274,0.547,0.495,0.037,1,4,21,6,78,26,36.95350467186717,54.5994012235759,27.621801988196832,1.01,1.96,343,130,213
Taluka_001__Malaria,Taluka_001,Malaria,2023-10-09,2,5,17,6,171958,0.274,0.547,0.486,0.037,1,3,19,6,78,26,36.95350467186717,54.5994012235759,27.621801988196832,1.01,1.96,343,130,213
Taluka_001__Influenza,Taluka_001,Influenza,2023-10-09,1,2,17,6,171958,0.274,0.547,0.392,0.037,2,1,18,7,78,26,36.95350467186717,54.5994012235759,27.621801988196832,1.01,1.96,343,130,213
Taluka_001__Cholera,Taluka_001,Cholera,2023-10-09,1,3,17,6,171958,0.274,0.547,0.428,0.037,0,0,20,7,78,26,36.95350467186717,54.5994012235759,27.621801988196832,1.01,1.96,343,130,213
Taluka_001__Dengue,Taluka_001,Dengue,2023-10-16,1,10,15,1,171958,0.274,0.519,0.416,0.017,5,7,24,7,84,24,58.1468223392489,61.05760666328646,26.26107073389958,1.105,1.96,343,129,214
Taluka_001__Malaria,Taluka_001,Malaria,2023-10-16,0,3,15,1,171958,0.274,0.519,0.509,0.017,0,0,21,7,84,24,58.1468223392489,61.05760666328646,26.26107073389958,1.105,1.96,343,129,214
Taluka_001__Influenza,Taluka_001,Influenza,2023-10-16,0,2,15,1,171958,0.274,0.519,0.472,0.017,3,2,21,5,84,24,58.1468223392489,61.05760666328646,26.26107073389958,1.105,1.96,343,129,214
Taluka_001__Cholera,Taluka_001,Cholera,2023-10-16,0,0,15,1,171958,0.274,0.519,0.428,0.017,1,0,18,5,84,24,58.1468223392489,61.05760666328646,26.26107073389958,1.105,1.96,343,129,214
Taluka_001__Dengue,Taluka_001,Dengue,2023-10-23,1,6,19,3,171958,0.274,0.51,0.412,0.077,2,2,22,6,94,26,53.21296330982663,62.42923254350331,27.332047216967478,1.019,1.96,343,131,212
Taluka_001__Malaria,Taluka_001,Malaria,2023-10-23,2,5,19,3,171958,0.274,0.51,0.487,0.077,2,2,24,7,94,26,53.21296330982663,62.42923254350331,27.332047216967478,1.019,1.96,343,131,212
Taluka_001__Influenza,Taluka_001,Influenza,2023-10-23,0,4,19,3,171958,0.274,0.51,0.402,0.077,1,4,22,7,94,26,53.21296330982663,62.42923254350331,27.332047216967478,1.019,1.96,343,131,212
Taluka_001__Cholera,Taluka_001,Cholera,2023-10-23,0,4,19,3,171958,0.274,0.51,0.384,0.077,1,0,26,6,94,26,53.21296330982663,62.42923254350331,27.332047216967478,1.019,1.96,343,131,212
Taluka_001__Dengue,Taluka_001,Dengue,2023-10-30,4,17,28,7,171958,0.274,0.54,0.416,0.028,4,5,31,6,107,18,78.9415718234994,64.83011965658353,28.063852704053833,0.993,1.96,343,136,207
Taluka_001__Malaria,Taluka_001,Malaria,2023-10-30,1,4,28,7,171958,0.274,0.54,0.402,0.028,1,3,26,5,107,18,78.9415718234994,64.83011965658353,28.063852704053833,0.993,1.96,343,136,207
Taluka_001__Influenza,Taluka_001,Influenza,2023-10-30,1,5,28,7,171958,0.274,0.54,0.468,0.028,0,3,24,4,107,18,78.9415718234994,64.83011965658353,28.063852704053833,0.993,1.96,343,136,207
Taluka_001__Cholera,Taluka_001,Cholera,2023-10-30,1,2,28,7,171958,0.274,0.54,0.379,0.028,1,0,26,3,107,18,78.9415718234994,64.83011965658353,28.063852704053833,0.993,1.96,343,136,207
Taluka_001__Dengue,Taluka_001,Dengue,2023-11-06,1,8,16,2,171958,0.274,0.503,0.381,0.044,2,1,16,4,65,15,22.624300056424786,52.32233606716524,23.552535347280607,0.759,1.96,343,129,214
Taluka_001__Malaria,Taluka_001,Malaria,2023-11-06,0,5,16,2,171958,0.274,0.503,0.396,0.044,2,1,15,4,65,15,22.624300056424786,52.32233606716524,23.552535347280607,0.759,1.96,343,129,214
Taluka_001__Influenza,Taluka_001,Influenza,2023-11-06,1,2,16,2,171958,0.274,0.503,0.488,0.044,1,0,17,3,65,15,22.624300056424786,52.32233606716524,23.552535347280607,0.759,1.96,343,129,214
Taluka_001__Cholera,Taluka_001,Cholera,2023-11-06,0,1,16,2,171958,0.274,0.503,0.462,0.044,0,1,17,4,65,15,22.624300056424786,52.32233606716524,23.552535347280607,0.759,1.96,343,129,214
Taluka_001__Dengue,Taluka_001,Dengue,2023-11-13,1,7,18,3,171958,0.274,0.57,0.348,0.045,4,1,13,6,53,29,0.11724946283196047,60.837982225361856,29.01222283785061,0.956,1.96,343,130,213
Taluka_001__Malaria,Taluka_001,Malaria,2023-11-13,1,4,18,3,171958,0.274,0.57,0.467,0.045,2,4,14,8,53,29,0.11724946283196047,60.837982225361856,29.01222283785061,0.956,1.96,343,130,213
Taluka_001__Influenza,Taluka_001,Influenza,2023-11-13,1,6,18,3,171958,0.274,0.57,0.493,0.045,6,2,13,8,53,29,0.11724946283196047,60.837982225361856,29.01222283785061,0.956,1.96,343,130,213
Taluka_001__Cholera,Taluka_001,Cholera,2023-11-13,0,1,18,3,171958,0.274,0.57,0.435,0.045,0,1,13,7,53,29,0.11724946283196047,60.837982225361856,29.01222283785061,0.956,1.96,343,130,213
Taluka_001__Dengue,Taluka_001,Dengue,2023-11-20,2,7,18,7,171958,0.274,0.581,0.443,0.106,1,1,16,8,68,29,25.89648889359553,55.58220662263962,25.994586656485644,1.051,1.96,343,130,213
Taluka_001__Malaria,Taluka_001,Malaria,2023-11-20,2,5,18,7,171958,0.274,0.581,0.474,0.106,0,2,16,6,68,29,25.89648889359553,55.58220662263962,25.994586656485644,1.051,1.96,343,130,213
Taluka_001__Influenza,Taluka_001,Influenza,2023-11-20,3,5,18,7,171958,0.274,0.581,0.453,0.106,1,0,18,7,68,29,25.89648889359553,55.58220662263962,25.994586656485644,1.051,1.96,343,130,213
Taluka_001__Cholera,Taluka_001,Cholera,2023-11-20,0,1,18,7,171958,0.274,0.581,0.451,0.106,0,0,18,8,68,29,25.89648889359553,55.58220662263962,25.994586656485644,1.051,1.96,343,130,213
Taluka_001__Dengue,Taluka_001,Dengue,2023-11-27,2,7,16,4,171958,0.274,0.473,0.462,0.016,0,4,17,7,61,28,6.708881359780074,53.41836198803742,23.22971596531308,1.088,1.96,343,129,214
Taluka_001__Malaria,Taluka_001,Malaria,2023-11-27,1,5,16,4,171958,0.274,0.473,0.478,0.016,0,4,17,6,61,28,6.708881359780074,53.41836198803742,23.22971596531308,1.088,1.96,343,129,214
Taluka_001__Influenza,Taluka_001,Influenza,2023-11-27,1,3,16,4,171958,0.274,0.473,0.541,0.016,2,1,15,8,61,28,6.708881359780074,53.41836198803742,23.22971596531308,1.088,1.96,343,129,214
Taluka_001__Cholera,Taluka_001,Cholera,2023-11-27,0,1,16,4,171958,0.274,0.473,0.416,0.016,1,0,12,7,61,28,6.708881359780074,53.41836198803742,23.22971596531308,1.088,1.96,343,129,214
Taluka_001__Dengue,Taluka_001,Dengue,2023-12-04,6,11,36,12,171958,0.274,0.527,0.343,0.066,0,7,16,4,60,17,7.890036897211159,60.99950917709053,19.365189778979904,1.144,1.96,343,141,202
Taluka_001__Malaria,Taluka_001,Malaria,2023-12-04,0,3,36,12,171958,0.274,0.527,0.477,0.066,0,6,13,3,60,17,7.890036897211159,60.99950917709053,19.365189778979904,1.144,1.96,343,141,202
Taluka_001__Influenza,Taluka_001,Influenza,2023-12-04,6,21,36,12,171958,0.274,0.527,0.439,0.066,19,13,18,5,60,17,7.890036897211159,60.99950917709053,19.365189778979904,1.144,1.96,343,141,202
Taluka_001__Cholera,Taluka_001,Cholera,2023-12-04,0,1,36,12,171958,0.274,0.527,0.516,0.066,0,1,13,5,60,17,7.890036897211159,60.99950917709053,19.365189778979904,1.144,1.96,343,141,202
Taluka_001__Dengue,Taluka_001,Dengue,2023-12-11,0,3,20,4,171958,0.274,0.576,0.395,0.078,1,1,9,6,48,27,12.440853865925833,52.00710135227428,24.168958789357664,0.932,1.96,343,132,211
Taluka_001__Malaria,Taluka_001,Malaria,2023-12-11,0,4,20,4,171958,0.274,0.576,0.408,0.078,0,3,12,6,48,27,12.440853865925833,52.00710135227428,24.168958789357664,0.932,1.96,343,132,211
Taluka_001__Influenza,Taluka_001,Influenza,2023-12-11,4,13,20,4,171958,0.274,0.576,0.441,0.078,9,7,15,7,48,27,12.440853865925833,52.00710135227428,24.168958789357664,0.932,1.96,343,132,211
Taluka_001__Cholera,Taluka_001,Cholera,2023-12-11,0,0,20,4,171958,0.274,0.576,0.415,0.078,1,2,12,8,48,27,12.440853865925833,52.00710135227428,24.168958789357664,0.932,1.96,343,132,211
Taluka_001__Dengue,Taluka_001,Dengue,2023-12-18,1,7,29,10,171958,0.274,0.538,0.467,0.009,4,3,10,3,39,17,1.2367927759261068,56.646558329822284,21.83440529713787,1.073,1.96,343,137,206
Taluka_001__Malaria,Taluka_001,Malaria,2023-12-18,1,3,29,10,171958,0.274,0.538,0.38,0.009,0,1,10,5,39,17,1.2367927759261068,56.646558329822284,21.83440529713787,1.073,1.96,343,137,206
Taluka_001__Influenza,Taluka_001,Influenza,2023-12-18,6,16,29,10,171958,0.274,0.538,0.442,0.009,10,8,12,4,39,17,1.2367927759261068,56.646558329822284,21.83440529713787,1.073,1.96,343,137,206
Taluka_001__Cholera,Taluka_001,Cholera,2023-12-18,2,3,29,10,171958,0.274,0.538,0.385,0.009,2,1,7,5,39,17,1.2367927759261068,56.646558329822284,21.83440529713787,1.073,1.96,343,137,206
Taluka_001__Dengue,Taluka_001,Dengue,2023-12-25,0,5,26,9,171958,0.274,0.523,0.443,0.063,0,2,17,6,66,23,9.472203032873518,58.43730315578246,20.707855898619126,0.978,1.96,343,135,208
Taluka_001__Malaria,Taluka_001,Malaria,2023-12-25,1,2,26,9,171958,0.274,0.523,0.445,0.063,1,0,14,6,66,23,9.472203032873518,58.43730315578246,20.707855898619126,0.978,1.96,343,135,208
Taluka_001__Influenza,Taluka_001,Influenza,2023-12-25,8,18,26,9,171958,0.274,0.523,0.527,0.063,9,9,19,6,66,23,9.472203032873518,58.43730315578246,20.707855898619126,0.978,1.96,343,135,208
Taluka_001__Cholera,Taluka_001,Cholera,2023-12-25,0,1,26,9,171958,0.274,0.523,0.364,0.063,1,0,16,5,66,23,9.472203032873518,58.43730315578246,20.707855898619126,0.978,1.96,343,135,208
Taluka_001__Dengue,Taluka_001,Dengue,2024-01-01,0,4,27,9,171958,0.274,0.502,0.443,0.032,1,5,15,8,68,31,22.768387931164447,56.06235567510042,28.999867964949345,1.293,1.96,343,136,207
Taluka_001__Malaria,Taluka_001,Malaria,2024-01-01,1,2,27,9,171958,0.274,0.502,0.486,0.032,0,2,15,6,68,31,22.768387931164447,56.06235567510042,28.999867964949345,1.293,1.96,343,136,207
Taluka_001__Influenza,Taluka_001,Influenza,2024-01-01,7,20,27,9,171958,0.274,0.502,0.426,0.032,12,8,22,10,68,31,22.768387931164447,56.06235567510042,28.999867964949345,1.293,1.96,343,136,207
Taluka_001__Cholera,Taluka_001,Cholera,2024-01-01,1,1,27,9,171958,0.274,0.502,0.451,0.032,1,1,16,7,68,31,22.768387931164447,56.06235567510042,28.999867964949345,1.293,1.96,343,136,207
Taluka_001__Dengue,Taluka_001,Dengue,2024-01-08,3,8,31,9,171958,0.274,0.47,0.348,0.054,2,2,12,4,50,16,7.517068974463439,51.09498688056502,19.498599995093215,1.327,1.96,343,138,205
Taluka_001__Malaria,Taluka_001,Malaria,2024-01-08,1,1,31,9,171958,0.274,0.47,0.535,0.054,1,0,10,3,50,16,7.517068974463439,51.09498688056502,19.498599995093215,1.327,1.96,343,138,205
Taluka_001__Influenza,Taluka_001,Influenza,2024-01-08,4,20,31,9,171958,0.274,0.47,0.44,0.054,10,11,16,6,50,16,7.517068974463439,51.09498688056502,19.498599995093215,1.327,1.96,343,138,205
Taluka_001__Cholera,Taluka_001,Cholera,2024-01-08,1,2,31,9,171958,0.274,0.47,0.409,0.054,0,1,12,3,50,16,7.517068974463439,51.09498688056502,19.498599995093215,1.327,1.96,343,138,205
Taluka_001__Dengue,Taluka_001,Dengue,2024-01-15,0,4,20,2,171958,0.274,0.493,0.29,0.056,0,1,15,5,67,24,13.458103605073244,59.032483887475166,19.87712231553392,0.893,1.96,343,132,211
Taluka_001__Malaria,Taluka_001,Malaria,2024-01-15,0,3,20,2,171958,0.274,0.493,0.417,0.056,0,2,16,6,67,24,13.458103605073244,59.032483887475166,19.87712231553392,0.893,1.96,343,132,211
Taluka_001__Influenza,Taluka_001,Influenza,2024-01-15,2,13,20,2,171958,0.274,0.493,0.462,0.056,11,6,19,8,67,24,13.458103605073244,59.032483887475166,19.87712231553392,0.893,1.96,343,132,211
Taluka_001__Cholera,Taluka_001,Cholera,2024-01-15,0,0,20,2,171958,0.274,0.493,0.379,0.056,0,0,17,5,67,24,13.458103605073244,59.032483887475166,19.87712231553392,0.893,1.96,343,132,211
Taluka_001__Dengue,Taluka_001,Dengue,2024-01-22,2,4,23,6,171958,0.274,0.643,0.388,0.059,0,1,14,7,60,25,7.065378672743377,63.37205504030303,28.342995144190283,0.857,1.96,343,133,210
Taluka_001__Malaria,Taluka_001,Malaria,2024-01-22,2,6,23,6,171958,0.274,0.643,0.402,0.059,1,2,16,6,60,25,7.065378672743377,63.37205504030303,28.342995144190283,0.857,1.96,343,133,210
Taluka_001__Influenza,Taluka_001,Influenza,2024-01-22,1,11,23,6,171958,0.274,0.643,0.395,0.059,5,4,15,7,60,25,7.065378672743377,63.37205504030303,28.342995144190283,0.857,1.96,343,133,210
Taluka_001__Cholera,Taluka_001,Cholera,2024-01-22,1,2,23,6,171958,0.274,0.643,0.471,0.059,1,2,15,5,60,25,7.065378672743377,63.37205504030303,28.342995144190283,0.857,1.96,343,133,210
Taluka_001__Dengue,Taluka_001,Dengue,2024-01-29,5,12,35,13,171958,0.274,0.498,0.424,0.065,1,5,18,7,65,28,22.97754481239543,67.6279033430384,19.680749633288556,1.0,1.96,343,141,202
Taluka_001__Malaria,Taluka_001,Malaria,2024-01-29,1,4,35,13,171958,0.274,0.498,0.443,0.065,1,0,15,6,65,28,22.97754481239543,67.6279033430384,19.680749633288556,1.0,1.96,343,141,202
Taluka_001__Influenza,Taluka_001,Influenza,2024-01-29,6,16,35,13,171958,0.274,0.498,0.442,0.065,10,6,17,7,65,28,22.97754481239543,67.6279033430384,19.680749633288556,1.0,1.96,343,141,202
Taluka_001__Cholera,Taluka_001,Cholera,2024-01-29,1,3,35,13,171958,0.274,0.498,0.482,0.065,1,1,15,8,65,28,22.97754481239543,67.6279033430384,19.680749633288556,1.0,1.96,343,141,202
Taluka_001__Dengue,Taluka_001,Dengue,2024-02-05,0,7,27,9,171958,0.274,0.487,0.398,0.121,2,4,17,7,67,26,24.08950499893899,58.0096197618085,18.454377623737596,1.067,1.96,343,136,207
Taluka_001__Malaria,Taluka_001,Malaria,2024-02-05,1,2,27,9,171958,0.274,0.487,0.433,0.121,2,0,15,5,67,26,24.08950499893899,58.0096197618085,18.454377623737596,1.067,1.96,343,136,207
Taluka_001__Influenza,Taluka_001,Influenza,2024-02-05,8,17,27,9,171958,0.274,0.487,0.41,0.121,12,9,20,7,67,26,24.08950499893899,58.0096197618085,18.454377623737596,1.067,1.96,343,136,207
Taluka_001__Cholera,Taluka_001,Cholera,2024-02-05,0,1,27,9,171958,0.274,0.487,0.479,0.121,2,1,15,7,67,26,24.08950499893899,58.0096197618085,18.454377623737596,1.067,1.96,343,136,207
Taluka_001__Dengue,Taluka_001,Dengue,2024-02-12,1,2,5,2,171958,0.274,0.509,0.386,0.106,0,0,10,5,38,21,3.5131909268745547,66.53086628091624,19.086705455247056,0.664,1.96,343,123,220
Taluka_001__Malaria,Taluka_001,Malaria,2024-02-12,0,0,5,2,171958,0.274,0.509,0.439,0.106,0,0,10,4,38,21,3.5131909268745547,66.53086628091624,19.086705455247056,0.664,1.96,343,123,220
Taluka_001__Influenza,Taluka_001,Influenza,2024-02-12,1,3,5,2,171958,0.274,0.509,0.393,0.106,2,0,11,6,38,21,3.5131909268745547,66.53086628091624,19.086705455247056,0.664,1.96,343,123,220
Taluka_001__Cholera,Taluka_001,Cholera,2024-02-12,0,0,5,2,171958,0.274,0.509,0.384,0.106,0,0,7,6,38,21,3.5131909268745547,66.53086628091624,19.086705455247056,0.664,1.96,343,123,220
Taluka_001__Dengue,Taluka_001,Dengue,2024-02-19,1,5,19,6,171958,0.274,0.56,0.457,0.092,2,2,12,5,53,21,19.619821981224064,59.03821267120538,21.862416221892936,0.875,1.96,343,131,212
Taluka_001__Malaria,Taluka_001,Malaria,2024-02-19,0,2,19,6,171958,0.274,0.56,0.309,0.092,0,1,12,6,53,21,19.619821981224064,59.03821267120538,21.862416221892936,0.875,1.96,343,131,212
Taluka_001__Influenza,Taluka_001,Influenza,2024-02-19,4,10,19,6,171958,0.274,0.56,0.454,0.092,4,3,14,5,53,21,19.619821981224064,59.03821267120538,21.862416221892936,0.875,1.96,343,131,212
Taluka_001__Cholera,Taluka_001,Cholera,2024-02-19,1,2,19,6,171958,0.274,0.56,0.447,0.092,0,1,15,5,53,21,19.619821981224064,59.03821267120538,21.862416221892936,0.875,1.96,343,131,212
Taluka_001__Dengue,Taluka_001,Dengue,2024-02-26,1,4,17,2,171958,0.274,0.481,0.45,0.08,0,1,16,7,64,26,11.164169582145927,53.32490837272666,22.42294809883618,1.238,1.96,343,130,213
Taluka_001__Malaria,Taluka_001,Malaria,2024-02-26,0,1,17,2,171958,0.274,0.481,0.311,0.08,0,1,16,5,64,26,11.164169582145927,53.32490837272666,22.42294809883618,1.238,1.96,343,130,213
Taluka_001__Influenza,Taluka_001,Influenza,2024-02-26,1,10,17,2,171958,0.274,0.481,0.541,0.08,5,3,17,7,64,26,11.164169582145927,53.32490837272666,22.42294809883618,1.238,1.96,343,130,213
Taluka_001__Cholera,Taluka_001,Cholera,2024-02-26,0,2,17,2,171958,0.274,0.481,0.465,0.08,0,0,15,7,64,26,11.164169582145927,53.32490837272666,22.42294809883618,1.238,1.96,343,130,213
